Province_State,Lat,Long_,Date,Confirmed,Deaths,MLOCCITY,TOTALBEDS,TOTALFULLPERS,TOTALPARTPERS,BEDSREMAIN
California,37.64629437,-121.8929271,1/22/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,1/23/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,1/24/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,1/25/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,1/26/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,1/27/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,1/28/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,1/29/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,1/30/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,1/31/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/1/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/2/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/3/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/4/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/5/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/6/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/7/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/8/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/9/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/10/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/11/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/12/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/13/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/14/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/15/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/16/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/17/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/18/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/19/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/20/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/21/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/22/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/23/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/24/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/25/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/26/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/27/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/28/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,2/29/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,3/1/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,3/2/20,0,0,Pleasanton,913,500.0,921.0,913
California,37.64629437,-121.8929271,3/3/20,1,0,Pleasanton,913,500.0,921.0,912
California,37.64629437,-121.8929271,3/4/20,1,0,Pleasanton,913,500.0,921.0,912
California,37.64629437,-121.8929271,3/5/20,1,0,Pleasanton,913,500.0,921.0,912
California,37.64629437,-121.8929271,3/6/20,1,0,Pleasanton,913,500.0,921.0,912
California,37.64629437,-121.8929271,3/7/20,2,0,Pleasanton,913,500.0,921.0,911
California,37.64629437,-121.8929271,3/8/20,2,0,Pleasanton,913,500.0,921.0,911
California,37.64629437,-121.8929271,3/9/20,2,0,Pleasanton,913,500.0,921.0,911
California,37.64629437,-121.8929271,3/10/20,3,0,Pleasanton,913,500.0,921.0,910
California,37.64629437,-121.8929271,3/11/20,5,0,Pleasanton,913,500.0,921.0,908
California,37.64629437,-121.8929271,3/12/20,5,0,Pleasanton,913,500.0,921.0,908
California,37.64629437,-121.8929271,3/13/20,7,0,Pleasanton,913,500.0,921.0,906
California,37.64629437,-121.8929271,3/14/20,11,0,Pleasanton,913,500.0,921.0,902
California,37.64629437,-121.8929271,3/15/20,11,0,Pleasanton,913,500.0,921.0,902
California,37.64629437,-121.8929271,3/16/20,18,0,Pleasanton,913,500.0,921.0,895
California,37.64629437,-121.8929271,3/17/20,27,0,Pleasanton,913,500.0,921.0,886
California,37.64629437,-121.8929271,3/18/20,30,0,Pleasanton,913,500.0,921.0,883
California,37.64629437,-121.8929271,3/19/20,38,0,Pleasanton,913,500.0,921.0,875
California,37.64629437,-121.8929271,3/20/20,48,0,Pleasanton,913,500.0,921.0,865
California,37.64629437,-121.8929271,3/21/20,68,0,Pleasanton,913,500.0,921.0,845
California,37.64629437,-121.8929271,3/22/20,71,0,Pleasanton,913,500.0,921.0,842
California,37.64629437,-121.8929271,3/23/20,118,1,Pleasanton,913,500.0,921.0,796
California,37.64629437,-121.8929271,3/24/20,135,2,Pleasanton,913,500.0,921.0,780
California,37.64629437,-121.8929271,3/25/20,135,2,Pleasanton,913,500.0,921.0,780
California,37.64629437,-121.8929271,3/26/20,178,4,Pleasanton,913,500.0,921.0,739
California,37.64629437,-121.8929271,3/27/20,220,4,Pleasanton,913,500.0,921.0,697
California,37.64629437,-121.8929271,3/28/20,220,4,Pleasanton,913,500.0,921.0,697
California,37.64629437,-121.8929271,3/29/20,270,6,Pleasanton,913,500.0,921.0,649
California,37.64629437,-121.8929271,3/30/20,283,7,Pleasanton,913,500.0,921.0,637
California,37.64629437,-121.8929271,3/31/20,313,7,Pleasanton,913,500.0,921.0,607
California,37.64629437,-121.8929271,4/1/20,313,7,Pleasanton,913,500.0,921.0,607
California,37.64629437,-121.8929271,4/2/20,359,8,Pleasanton,913,500.0,921.0,562
California,37.64629437,-121.8929271,4/3/20,443,12,Pleasanton,913,500.0,921.0,482
California,37.64629437,-121.8929271,4/4/20,443,12,Pleasanton,913,500.0,921.0,482
California,37.64629437,-121.8929271,4/5/20,566,12,Pleasanton,913,500.0,921.0,359
California,37.64629437,-121.8929271,4/6/20,588,13,Pleasanton,913,500.0,921.0,338
California,37.64629437,-121.8929271,4/7/20,634,15,Pleasanton,913,500.0,921.0,294
California,37.64629437,-121.8929271,4/8/20,674,16,Pleasanton,913,500.0,921.0,255
California,37.64629437,-121.8929271,4/9/20,674,16,Pleasanton,913,500.0,921.0,255
California,37.64629437,-121.8929271,4/10/20,766,20,Pleasanton,913,500.0,921.0,167
California,37.64629437,-121.8929271,4/11/20,806,21,Pleasanton,913,500.0,921.0,128
California,37.64629437,-121.8929271,4/12/20,845,23,Pleasanton,913,500.0,921.0,91
California,37.64629437,-121.8929271,4/13/20,888,23,Pleasanton,913,500.0,921.0,48
California,37.64629437,-121.8929271,4/14/20,888,23,Pleasanton,913,500.0,921.0,48
California,37.64629437,-121.8929271,4/15/20,964,36,Pleasanton,913,500.0,921.0,-15
California,37.64629437,-121.8929271,4/16/20,1007,39,Pleasanton,913,500.0,921.0,-55
California,37.64629437,-121.8929271,4/17/20,1063,40,Pleasanton,913,500.0,921.0,-110
California,37.64629437,-121.8929271,4/18/20,1114,41,Pleasanton,913,500.0,921.0,-160
California,37.64629437,-121.8929271,4/19/20,1164,42,Pleasanton,913,500.0,921.0,-209
California,37.64629437,-121.8929271,4/20/20,1193,42,Pleasanton,913,500.0,921.0,-238
California,37.64629437,-121.8929271,4/21/20,1241,43,Pleasanton,913,500.0,921.0,-285
California,37.64629437,-121.8929271,4/22/20,1242,43,Pleasanton,913,500.0,921.0,-286
California,37.64629437,-121.8929271,4/23/20,1352,46,Pleasanton,913,500.0,921.0,-393
California,37.64629437,-121.8929271,4/24/20,1403,48,Pleasanton,913,500.0,921.0,-442
California,37.64629437,-121.8929271,4/25/20,1439,52,Pleasanton,913,500.0,921.0,-474
California,37.64629437,-121.8929271,4/26/20,1470,52,Pleasanton,913,500.0,921.0,-505
California,37.64629437,-121.8929271,4/27/20,1500,52,Pleasanton,913,500.0,921.0,-535
California,37.64629437,-121.8929271,4/28/20,1533,55,Pleasanton,913,500.0,921.0,-565
California,37.64629437,-121.8929271,4/29/20,1568,57,Pleasanton,913,500.0,921.0,-598
California,37.64629437,-121.8929271,4/30/20,1603,60,Pleasanton,913,500.0,921.0,-630
California,37.64629437,-121.8929271,5/1/20,1636,62,Pleasanton,913,500.0,921.0,-661
California,37.64629437,-121.8929271,5/2/20,1706,63,Pleasanton,913,500.0,921.0,-730
California,37.64629437,-121.8929271,5/3/20,1749,63,Pleasanton,913,500.0,921.0,-773
California,37.64629437,-121.8929271,5/4/20,1776,63,Pleasanton,913,500.0,921.0,-800
California,37.64629437,-121.8929271,5/5/20,1809,66,Pleasanton,913,500.0,921.0,-830
California,37.64629437,-121.8929271,5/6/20,1863,66,Pleasanton,913,500.0,921.0,-884
California,37.64629437,-121.8929271,5/7/20,1917,67,Pleasanton,913,500.0,921.0,-937
California,37.64629437,-121.8929271,5/8/20,1961,70,Pleasanton,913,500.0,921.0,-978
California,37.64629437,-121.8929271,5/9/20,2023,71,Pleasanton,913,500.0,921.0,-1039
California,39.66727762,-121.6005252,1/22/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,1/23/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,1/24/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,1/25/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,1/26/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,1/27/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,1/28/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,1/29/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,1/30/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,1/31/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/1/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/2/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/3/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/4/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/5/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/6/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/7/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/8/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/9/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/10/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/11/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/12/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/13/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/14/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/15/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/16/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/17/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/18/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/19/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/20/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/21/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/22/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/23/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/24/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/25/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/26/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/27/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/28/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,2/29/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/1/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/2/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/3/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/4/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/5/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/6/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/7/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/8/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/9/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/10/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/11/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/12/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/13/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/14/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/15/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/16/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/17/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/18/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/19/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/20/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/21/20,0,0,Oroville,1014,163.0,1014.0,1014
California,39.66727762,-121.6005252,3/22/20,1,0,Oroville,1014,163.0,1014.0,1013
California,39.66727762,-121.6005252,3/23/20,2,0,Oroville,1014,163.0,1014.0,1012
California,39.66727762,-121.6005252,3/24/20,2,0,Oroville,1014,163.0,1014.0,1012
California,39.66727762,-121.6005252,3/25/20,4,0,Oroville,1014,163.0,1014.0,1010
California,39.66727762,-121.6005252,3/26/20,5,0,Oroville,1014,163.0,1014.0,1009
California,39.66727762,-121.6005252,3/27/20,5,0,Oroville,1014,163.0,1014.0,1009
California,39.66727762,-121.6005252,3/28/20,5,0,Oroville,1014,163.0,1014.0,1009
California,39.66727762,-121.6005252,3/29/20,5,0,Oroville,1014,163.0,1014.0,1009
California,39.66727762,-121.6005252,3/30/20,5,0,Oroville,1014,163.0,1014.0,1009
California,39.66727762,-121.6005252,3/31/20,8,0,Oroville,1014,163.0,1014.0,1006
California,39.66727762,-121.6005252,4/1/20,8,0,Oroville,1014,163.0,1014.0,1006
California,39.66727762,-121.6005252,4/2/20,9,0,Oroville,1014,163.0,1014.0,1005
California,39.66727762,-121.6005252,4/3/20,10,0,Oroville,1014,163.0,1014.0,1004
California,39.66727762,-121.6005252,4/4/20,11,0,Oroville,1014,163.0,1014.0,1003
California,39.66727762,-121.6005252,4/5/20,11,0,Oroville,1014,163.0,1014.0,1003
California,39.66727762,-121.6005252,4/6/20,11,0,Oroville,1014,163.0,1014.0,1003
California,39.66727762,-121.6005252,4/7/20,12,0,Oroville,1014,163.0,1014.0,1002
California,39.66727762,-121.6005252,4/8/20,13,0,Oroville,1014,163.0,1014.0,1001
California,39.66727762,-121.6005252,4/9/20,13,0,Oroville,1014,163.0,1014.0,1001
California,39.66727762,-121.6005252,4/10/20,13,0,Oroville,1014,163.0,1014.0,1001
California,39.66727762,-121.6005252,4/11/20,14,0,Oroville,1014,163.0,1014.0,1000
California,39.66727762,-121.6005252,4/12/20,14,0,Oroville,1014,163.0,1014.0,1000
California,39.66727762,-121.6005252,4/13/20,14,0,Oroville,1014,163.0,1014.0,1000
California,39.66727762,-121.6005252,4/14/20,15,0,Oroville,1014,163.0,1014.0,999
California,39.66727762,-121.6005252,4/15/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/16/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/17/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/18/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/19/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/20/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/21/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/22/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/23/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/24/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/25/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/26/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/27/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/28/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/29/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,4/30/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,5/1/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,5/2/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,5/3/20,16,0,Oroville,1014,163.0,1014.0,998
California,39.66727762,-121.6005252,5/4/20,17,0,Oroville,1014,163.0,1014.0,997
California,39.66727762,-121.6005252,5/5/20,17,0,Oroville,1014,163.0,1014.0,997
California,39.66727762,-121.6005252,5/6/20,18,0,Oroville,1014,163.0,1014.0,996
California,39.66727762,-121.6005252,5/7/20,18,0,Oroville,1014,163.0,1014.0,996
California,39.66727762,-121.6005252,5/8/20,18,0,Oroville,1014,163.0,1014.0,996
California,39.66727762,-121.6005252,5/9/20,18,0,Oroville,1014,163.0,1014.0,996
California,38.20537103,-120.55291299999999,1/22/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,1/23/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,1/24/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,1/25/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,1/26/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,1/27/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,1/28/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,1/29/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,1/30/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,1/31/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/1/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/2/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/3/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/4/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/5/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/6/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/7/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/8/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/9/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/10/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/11/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/12/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/13/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/14/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/15/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/16/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/17/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/18/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/19/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/20/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/21/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/22/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/23/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/24/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/25/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/26/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/27/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/28/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,2/29/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,3/1/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,3/2/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,3/3/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,3/4/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,3/5/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,3/6/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,3/7/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,3/8/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,3/9/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,3/10/20,0,0,San Andreas,223,130.0,223.0,223
California,38.20537103,-120.55291299999999,3/11/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/12/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/13/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/14/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/15/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/16/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/17/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/18/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/19/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/20/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/21/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/22/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/23/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/24/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/25/20,2,0,San Andreas,223,130.0,223.0,221
California,38.20537103,-120.55291299999999,3/26/20,3,0,San Andreas,223,130.0,223.0,220
California,38.20537103,-120.55291299999999,3/27/20,3,0,San Andreas,223,130.0,223.0,220
California,38.20537103,-120.55291299999999,3/28/20,3,0,San Andreas,223,130.0,223.0,220
California,38.20537103,-120.55291299999999,3/29/20,3,0,San Andreas,223,130.0,223.0,220
California,38.20537103,-120.55291299999999,3/30/20,3,0,San Andreas,223,130.0,223.0,220
California,38.20537103,-120.55291299999999,3/31/20,3,0,San Andreas,223,130.0,223.0,220
California,38.20537103,-120.55291299999999,4/1/20,3,0,San Andreas,223,130.0,223.0,220
California,38.20537103,-120.55291299999999,4/2/20,3,0,San Andreas,223,130.0,223.0,220
California,38.20537103,-120.55291299999999,4/3/20,3,0,San Andreas,223,130.0,223.0,220
California,38.20537103,-120.55291299999999,4/4/20,4,0,San Andreas,223,130.0,223.0,219
California,38.20537103,-120.55291299999999,4/5/20,4,0,San Andreas,223,130.0,223.0,219
California,38.20537103,-120.55291299999999,4/6/20,5,0,San Andreas,223,130.0,223.0,218
California,38.20537103,-120.55291299999999,4/7/20,5,0,San Andreas,223,130.0,223.0,218
California,38.20537103,-120.55291299999999,4/8/20,5,0,San Andreas,223,130.0,223.0,218
California,38.20537103,-120.55291299999999,4/9/20,5,0,San Andreas,223,130.0,223.0,218
California,38.20537103,-120.55291299999999,4/10/20,8,0,San Andreas,223,130.0,223.0,215
California,38.20537103,-120.55291299999999,4/11/20,8,0,San Andreas,223,130.0,223.0,215
California,38.20537103,-120.55291299999999,4/12/20,8,0,San Andreas,223,130.0,223.0,215
California,38.20537103,-120.55291299999999,4/13/20,8,0,San Andreas,223,130.0,223.0,215
California,38.20537103,-120.55291299999999,4/14/20,9,0,San Andreas,223,130.0,223.0,214
California,38.20537103,-120.55291299999999,4/15/20,9,0,San Andreas,223,130.0,223.0,214
California,38.20537103,-120.55291299999999,4/16/20,11,0,San Andreas,223,130.0,223.0,212
California,38.20537103,-120.55291299999999,4/17/20,11,0,San Andreas,223,130.0,223.0,212
California,38.20537103,-120.55291299999999,4/18/20,12,0,San Andreas,223,130.0,223.0,211
California,38.20537103,-120.55291299999999,4/19/20,12,0,San Andreas,223,130.0,223.0,211
California,38.20537103,-120.55291299999999,4/20/20,12,0,San Andreas,223,130.0,223.0,211
California,38.20537103,-120.55291299999999,4/21/20,12,0,San Andreas,223,130.0,223.0,211
California,38.20537103,-120.55291299999999,4/22/20,12,0,San Andreas,223,130.0,223.0,211
California,38.20537103,-120.55291299999999,4/23/20,13,0,San Andreas,223,130.0,223.0,210
